anio,estado,clave_siinah,recinto,enero_nac,enero_ext,febrero_nac,febrero_ext,marzo_nac,marzo_ext,abril_nac,abril_ext,mayo_nac,mayo_ext,junio_nac,junio_ext,julio_nac,julio_ext,agosto_nac,agosto_ext,septiembre_nac,septiembre_ext,octubre_nac,octubre_ext,noviembre_nac,noviembre_ext,diciembre_nac,diciembre_ext
2006,Guanajuato,2600300,Casa de Hidalgo,4207,107,5847,90,6718,97,10770,91,6308,75,8460,92,7945,158,5201,938,3875,126,5685,163,8862,56,5686,99
2006,Guanajuato,4100004,Ex-Convento Agustino de Fray Juan de Sahagún,489,27,342,4,408,6,435,4,237,9,204,4,310,14,534,12,519,4,384,2,349,7,180,14
2006,Guerrero,2300700,Museo Regional de Guerrero,3382,9,4563,53,4518,17,5539,19,4223,3,5250,26,3886,22,8478,26,4808,8,7751,29,8396,18,6581,30
2006,Guerrero,2401700,Museo Guillermo Spratling,415,175,459,247,646,447,792,216,696,117,710,218,1104,213,677,207,599,203,796,415,858,258,1455,341
2006,Guerrero,2401800,"Museo Histórico de Acapulco, Fuerte de San Diego",5412,4135,5685,3956,4951,3363,3724,5089,4281,1504,4975,903,4320,1349,4212,1602,2215,918,4310,4426,3794,3326,5288,3531
2006,Hidalgo,2401900,Museo de Actopan,1612,0,1643,36,2096,1,3124,19,1439,14,1738,11,2036,12,1554,16,1581,20,2000,17,1923,0,1199,0
2006,Hidalgo,2402000,Museo de la Fotografía,2001,46,1770,46,2035,47,2476,32,1424,12,3619,56,2404,108,1758,63,2193,25,2537,67,1768,27,1708,36
2006,Hidalgo,2402100,Museo Tepeapulco,1288,8,505,12,1187,9,867,2,1317,7,1202,6,1152,11,977,6,2542,51,1504,28,1369,11,1233,16
2006,Hidalgo,4200004,"Ex - convento de San Miguel Arcángel, Ixmiquilpan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Hidalgo,4100008,Ex - convento de San Andrés Epazoyucan,1180,28,1384,18,1692,16,3180,30,1540,16,1720,10,1928,32,1730,24,1250,14,1940,8,1500,12,914,24
2006,Jalisco,2300800,Museo Regional de Guadalajara,14874,3669,15941,3440,18382,3345,27377,4192,19694,1493,17428,1806,19378,3453,15294,2368,16288,737,19671,1950,24058,1357,14597,972
2006,Jalisco,2402200,Museo Arqueológico de Ciudad Guzmán,525,0,728,0,725,0,721,0,639,0,251,0,457,0,423,0,727,0,712,0,670,0,429,0
2006,Jalisco,2402400,Museo del Cuale,402,892,417,2066,514,1877,1800,1349,930,957,801,876,1489,616,1068,616,745,420,653,708,722,718,990,1011
2006,Jalisco,2402300,"Museo ""Casa Agustín Rivera""",496,0,496,0,492,1,352,6,338,0,308,0,317,0,496,0,317,0,336,0,469,0,308,0
2006,Michoacán,2300900,"Museo Regional Michoacano ""Dr. Nicolás León Calderón""",1010,117,936,160,1514,189,1603,117,2822,124,1335,49,944,7,1660,254,1261,39,1422,35,3847,149,793,111
2006,Michoacán,2402500,Museo de Artes y Oficios de Pátzcuaro,9043,525,7683,430,4515,218,5218,389,2891,377,1182,30,1357,151,1434,105,1349,53,1809,50,3414,325,1276,306
2006,Michoacán,2600400,Museo Casa de Morelos,1529,153,1396,149,1607,88,2459,74,1904,60,2372,90,2117,114,2054,153,5903,35,6110,65,2207,151,1135,105
2006,Michoacán,2402600,Museo de la Estampa Ex Convento de Santa María Magdalena,966,34,782,13,957,16,848,133,815,25,697,20,1232,74,751,60,857,30,792,19,1017,68,718,0
2006,Michoacán,4100015,Templo de Tupátaro,899,123,818,23,1633,133,3646,87,1228,94,1151,156,2706,170,1327,136,2158,146,1841,129,2449,237,2568,204
2006,Morelos,2301000,Museo Regional Cuauhnáhuac,15341,2154,17294,1810,21073,3900,56295,4734,20309,3915,20264,4102,21344,3064,14706,2017,10637,1516,10980,2344,13509,1613,13881,2126
2006,Morelos,2402800,"Museo Histórico del Oriente de Morelos ""Casa de Morelos""",984,2,1230,7,2184,7,1047,5,746,2,780,3,1459,15,888,0,1179,5,1340,4,1282,16,960,7
2006,Morelos,2402700,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,1538,178,1311,169,1986,108,1786,130,1918,116,1071,182,1546,273,1380,102,1339,49,2335,46,1850,103,687,60
2006,Morelos,2700300,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,6411,633,9386,984,8729,803,11146,655,8362,543,7868,995,9859,1216,11764,1166,8946,832,7134,535,9888,795,11174,882
2006,Nayarit,2301100,Museo Regional de Nayarit,1595,67,2595,29,8727,51,2346,70,1453,37,1578,53,2464,106,2411,115,1062,22,1265,19,1527,20,1775,32
2006,Nayarit,2402900,Museo Local de Antropología e Historia de Compostela,1279,214,445,293,417,234,604,50,562,177,352,96,526,103,509,101,490,51,520,53,553,129,234,35
2006,Nuevo León,2301200,"Museo Regional de Nuevo León ""Ex Obispado""",6588,298,6574,410,5947,347,5994,261,4154,81,5694,215,4381,219,3733,173,3737,167,6948,157,5641,309,3563,233
2006,Oaxaca,2301300,Museo de las Culturas de Oaxaca,11839,5768,9309,6773,14792,5776,18502,4713,9580,2967,6233,2591,12060,4930,0,0,2336,1038,1632,1208,0,0,3460,1612
2006,Oaxaca,2600500,Museo Casa de Juárez,1112,80,1625,195,2200,125,1273,85,1133,28,771,19,1942,200,0,0,74,11,49,10,0,0,295,35
2006,Oaxaca,2403000,Sala Homenaje a Juárez,852,62,0,0,3472,346,4731,213,1951,112,604,13,1512,112,705,54,443,7,403,16,801,67,393,244
2006,Oaxaca,4100005,Ex-Convento de Coixtlahuaca,190,0,88,11,226,20,177,15,448,16,101,5,298,8,86,4,106,2,22,2,116,2,112,3
2006,Oaxaca,4100006,Ex-Convento de Cuilapan,2734,282,3040,439,2295,492,4343,349,1822,212,1789,192,2996,187,1869,205,824,70,580,33,787,18,1008,54
2006,Oaxaca,4100011,Ex-Convento de Santo Domingo Yanhuitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,238,10,558,0
2006,Oaxaca,4100012,Ex-Convento de Teposcolula,219,29,207,15,372,20,556,9,398,18,206,6,414,7,280,5,38,8,224,0,268,4,498,0
2006,Puebla,2301400,Museo Regional de Puebla,2190,29,4856,8,4465,34,4529,37,1585,130,2061,41,2182,61,2433,65,1707,20,1360,48,3661,23,1490,42
2006,Puebla,2403300,Museo de la No Intervención Fuerte de Loreto,5833,239,6949,400,7066,558,8894,300,10401,505,5172,400,6741,610,5639,397,3358,1000,5775,687,13493,1020,6192,40
2006,Puebla,2403100,Museo de Arte Religioso de Santa Mónica,1477,900,2042,51,2516,206,3349,40,1713,146,1329,150,2464,122,3223,109,1433,77,2744,143,2798,33,2127,141
2006,Puebla,2403200,Museo de la Evangelización,1627,37,3085,55,2345,36,2573,39,1702,23,1472,35,2221,29,2451,63,1953,36,3394,21,3056,83,1992,35
2006,Puebla,2403400,Museo del Valle de Tehuacán,259,0,372,8,331,4,290,0,317,0,538,0,526,6,571,7,504,8,536,8,1084,0,274,0
2006,Puebla,4100003,Casa del Dean,638,45,606,61,544,38,725,65,501,76,560,36,574,69,696,74,712,39,690,54,551,54,290,132
2006,Puebla,4100017,Casa de la Palestina,28,0,28,0,25,0,18,0,24,0,23,0,22,0,18,0,18,0,23,0,63,0,33,0
2006,Puebla,4100013,Ex-Convento Franciscano de Tecalli,2490,0,1560,0,2660,0,1300,0,1990,0,1375,0,3811,0,2050,20,2838,0,2670,0,1370,0,3662,92
2006,Puebla,4100009,Ex-Convento de San Francisco Huaquechula,366,4,418,5,465,3,297,2,298,6,307,2,256,8,243,4,297,2,233,2,4290,130,190,13
2006,Puebla,4100010,Ex-Convento de San Francisco Tecamachalco,480,0,1485,0,1306,0,855,0,862,0,636,0,855,0,566,0,430,0,451,0,855,0,266,0
2006,Puebla,4100014,Fuerte de Guadalupe,9783,200,7651,169,8438,165,7978,125,7922,86,5814,68,6987,170,6655,96,6024,197,6576,267,6937,135,17450,0
2006,Querétaro,2301500,Museo Regional de Querétaro,8498,645,9130,651,10868,481,11423,386,9059,346,9050,379,9679,500,7779,645,5363,344,8762,345,11546,397,5658,287
2006,San Luis Potosí,2301600,Museo Regional Potosino,2462,147,2997,81,3771,154,4877,119,2239,62,2679,103,3141,141,3049,230,1723,85,3712,78,3935,106,2201,109
2006,Sinaloa,2403600,Museo Arqueológico de Mazatlán,162,452,684,221,964,428,426,346,1189,169,1016,132,577,89,998,154,476,269,1000,354,533,338,0,0
2006,Sonora,2301700,Museo Regional de Sonora,2487,71,2937,54,3717,101,3896,77,2022,41,1967,14,2585,62,1725,60,2083,17,2039,18,3087,25,1629,80
2006,Tabasco,2403700,Museo de Oxolotán,684,0,549,0,541,0,1494,7,654,0,654,0,628,0,1273,0,734,0,824,0,673,11,639,0
2006,Tamaulipas,2403800,Museo de la Cultura Huasteca,3769,348,3466,293,3060,165,5426,79,2512,55,2912,91,2788,66,2437,104,1577,29,2062,33,1504,150,1213,29
2006,Tlaxcala,2301800,Museo Regional de Tlaxcala,2508,73,2534,50,2451,59,2704,53,1982,40,2019,77,2651,113,2953,115,2215,68,2515,75,1401,220,798,282
2006,Veracruz,2404200,Museo Local Tuxteco,1146,30,672,106,777,53,1389,39,685,30,605,17,785,71,767,56,561,4,728,35,411,39,809,33
2006,Veracruz,2403900,Museo Baluarte de Santiago,1513,163,1457,106,2331,165,2779,162,1963,63,2060,51,1736,114,2260,126,1247,87,1276,78,2022,152,2262,136
2006,Veracruz,2404100,Museo del Fuerte de San Juan de Ulúa,11201,448,17429,845,17059,931,52481,872,19333,230,21475,799,35799,1780,20071,962,10325,342,12272,371,19116,550,27544,200
2006,Veracruz,2503200,Museo de Sitio de Tres Zapotes con Zona Arqueológica,682,30,589,61,545,35,986,25,570,11,402,13,288,2,0,0,0,0,0,0,0,0,0,0
2006,Yucatán,2301900,"Museo Regional de Yucatán ""Palacio Cantón""",5712,1930,3580,1763,4670,1735,4603,1332,3300,1193,3478,926,6042,1197,7569,942,3969,975,3956,889,3181,1719,4759,2043
2006,Yucatán,2404300,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",340,29,234,27,254,23,316,11,135,4,224,1,127,0,280,0,195,5,267,19,305,16,232,36
2006,Zacatecas,2302000,Museo de Guadalupe,5160,331,2786,140,6153,65,8391,135,5126,104,6634,117,7369,163,8920,452,4354,140,5616,128,6603,172,4278,268
2005,Aguascalientes,2300100,Museo Regional de Historia de Aguascalientes,2576,150,2078,50,3250,39,3719,64,4549,60,2533,61,3085,120,907,40,1064,37,2470,39,3227,39,2621,71
2005,Baja California,2400100,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",112,18,282,41,594,82,321,32,289,47,394,53,428,102,479,80,271,89,488,75,575,132,409,67
2005,Baja California Sur,2300200,Museo Regional de Antropología e Historia de Baja California Sur,881,575,1593,1011,1293,830,1215,555,1150,319,1534,315,1214,339,973,336,1029,196,1675,547,1726,1064,968,788
2005,Baja California Sur,2400200,Museo de Las Misiones Jesuíticas,781,494,581,929,1150,930,1470,400,566,376,845,341,1398,185,1259,261,682,119,864,339,679,606,666,702
2005,Baja California Sur,2400300,Museo de las Pinturas Rupestres de San Ignacio,229,143,84,243,494,212,253,87,28,37,199,50,274,21,152,67,67,29,109,15,162,78,148,75
2005,Baja California Sur,4100016,Misión de San Francisco Javier,419,291,243,462,633,476,737,252,48,51,241,152,624,156,743,312,84,48,441,130,564,274,247,97
2005,Campeche,2400500,"Museo de Arquitectura Maya, Baluarte de la Soledad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,333,1306,135,3940,368,2516,244,3433,244
2005,Campeche,2400400,Museo de Arqueología Maya Fuerte de San Miguel,5866,1365,5187,1177,12323,1345,5542,692,6084,504,5325,353,352,14,7458,1031,4608,290,2619,199,3762,514,8278,708
2005,Campeche,2400600,Museo de Arqueología Maya del Camino Real de Hecelchakán,95,5,742,2,312,7,401,10,243,0,312,7,12392,781,949,5,0,0,0,0,0,0,348,48
2005,Campeche,2400700,Museo de Arqueología Subacuática Fuerte de San José El Alto,4438,63,2473,62,5800,79,4943,59,3525,57,3100,33,5424,75,3131,91,1430,49,2889,71,2912,39,3093,76
2005,Chiapas,2300500,Museo Regional de Chiapas,2889,168,5683,118,5803,92,12469,41,7203,51,6943,97,6658,93,6262,193,5980,28,10775,70,8247,160,5950,123
2005,Chiapas,2401000,Museo de los Altos de Chiapas,2253,306,1870,596,2481,376,2317,242,1671,243,1544,144,2289,302,1946,447,1311,222,1272,230,1639,291,1531,238
2005,Chiapas,2400900,Museo Arqueológico del Soconusco,2915,184,1341,72,1274,129,1071,92,1118,46,726,38,792,79,808,38,1075,71,163,6,563,39,661,46
2005,Chiapas,2400800,Museo Arqueológico de Comitán,632,22,275,22,411,34,515,21,577,27,542,32,828,28,865,25,673,13,363,17,436,10,593,68
2005,Chihuahua,2401100,Museo de la Revolución en la Frontera,5155,135,6446,114,7430,367,7268,411,7771,163,4233,228,5693,284,6173,534,5483,320,8506,364,7604,427,5140,191
2005,Ciudad de México,2100100,Museo Nacional de Antropología,55722,20170,120805,31641,108601,32186,288608,25623,272463,22771,303820,23635,180734,23889,47442,30351,173549,25093,152694,28612,176870,33508,129936,19681
2005,Ciudad de México,2100200,Museo Nacional de Historia,72235,1797,71906,1650,130910,2910,100973,0,79574,1629,84784,2872,174386,3074,94155,2123,143950,1969,136331,1937,123872,1904,114110,2900
2005,Ciudad de México,2100300,Museo Nacional de las Culturas del Mundo,13202,1467,22171,2463,17229,1914,21861,2429,12309,1368,11643,1264,13734,1526,12708,1214,25678,2853,27552,3061,35640,3960,21376,2375
2005,Ciudad de México,2100400,Museo Nacional de las Intervenciones,11729,41,14444,72,14092,59,14065,53,10924,41,5812,43,2408,59,3099,100,5992,40,9688,61,12927,33,9430,52
2005,Ciudad de México,2600100,Museo Casa Carranza,1172,10,916,15,1395,0,1340,11,1824,3,802,14,433,10,649,13,822,10,1019,7,2150,2,508,17
2005,Ciudad de México,2200200,Museo de El Carmen,980,43,1637,86,2011,221,1721,134,3446,215,1261,112,1531,134,1501,171,1350,75,1458,121,4312,220,4565,86
2005,Ciudad de México,2200100,Galería de Historia,25336,10,21848,26,29253,27,28324,17,19661,17,14457,2,26613,16,10245,22,36699,9,34307,16,26642,11,16907,10
2005,Ciudad de México,2500500,Museo del Templo Mayor,38654,5856,40357,5773,47271,6880,30027,5265,21991,4360,17938,5160,28414,8788,25003,7776,40841,6994,53132,8041,51780,5919,29421,6598
2005,Ciudad de México,2700100,"Centro Comunitario Culhuacán, Ex Convento de San Juan Evangelista",1064,0,1935,0,1772,1,1605,0,1838,0,1094,0,1521,0,864,3,1442,2,1705,0,2877,0,1597,0
2005,Coahuila,2300300,Museo Regional de la Laguna,3626,48,3419,30,4673,11,10181,58,4002,31,4319,36,4491,65,3480,56,2546,77,2726,35,3360,19,2602,30
2005,Colima,2300400,Museo Regional de Historia de Colima,751,1154,921,971,2058,643,1679,122,915,93,4002,77,1509,110,1418,108,1868,87,2942,250,3781,570,1195,635
2005,Estado de México,2100500,Museo Nacional del Virreinato,20533,567,18120,1045,22450,558,19606,489,16226,544,15704,327,17208,436,14352,656,20807,484,15928,523,24571,806,18051,517
2005,Estado de México,2501000,Museo Prehistórico de Tepexpan,3308,6,7066,2,7982,4,2127,4,2850,4,3012,12,826,12,357,6,1623,17,2766,11,5636,10,7262,15
2005,Estado de México,2600200,Museo Virreinal de Acolman,5406,397,12996,382,22726,574,9570,784,10539,491,6305,275,3614,236,3601,331,4924,101,9680,289,10017,348,13201,343
2005,Estado de México,2700200,Centro Comunitario Ecatepec Casa de Morelos,2413,0,4011,0,2325,0,2502,0,2251,0,2072,0,2303,0,1755,0,4745,0,6493,0,3213,0,2269,0
2005,Estado de México,4100007,Ex-Convento de Oxtotipac,0,0,442,3,0,0,475,53,305,4,0,0,337,8,0,0,273,6,290,0,362,4,400,10
2005,Estado de México,4100002,Capilla Abierta del Templo de Calimaya,0,0,343,0,0,0,170,0,100,1,0,0,0,0,346,0,197,0,770,0,0,0,428,0
2005,Estado de México,4100001,Capilla Abierta de Tlalmanalco,695,0,663,0,1165,0,875,0,1584,4,475,0,663,0,624,0,717,0,812,0,1117,0,1054,0
2005,Guanajuato,2300600,Museo Regional de Guanajuato Alhóndiga de Granaditas,10374,480,11050,579,31821,880,18368,475,18365,440,21904,446,26196,814,19791,690,15786,480,24792,671,22988,544,24989,510
2005,Guanajuato,2401300,Museo Casa del Dr. José María Luis Mora,624,0,683,0,870,0,892,0,576,0,755,0,563,0,590,0,780,0,855,0,800,0,830,70
2005,Guanajuato,2401400,Museo Ex Convento Agustino de San Pablo,859,34,725,25,1178,38,639,8,560,37,692,37,1760,80,868,35,597,18,1024,20,823,15,1508,60
2005,Guanajuato,2401200,"Museo Casa de Hidalgo ""La Francia Chiquita""",429,6,630,5,612,3,413,5,523,5,453,4,410,44,300,17,1982,13,363,7,491,3,318,16
2005,Guanajuato,2401600,Museo Local de Valle de Santiago,314,5,506,3,562,10,649,5,495,3,670,15,875,20,793,10,995,10,746,6,1135,20,639,45
2005,Guanajuato,2401500,Museo Histórico de San Miguel de Allende,3079,456,3520,569,4725,467,2199,422,3590,530,3545,643,3559,782,3408,890,2832,421,3320,680,3400,620,3770,540
2005,Guanajuato,2600300,Casa de Hidalgo,3003,153,4947,112,8666,112,5913,185,9165,68,17488,86,6869,121,4345,129,5158,85,4247,29,6821,78,6114,60
2005,Guanajuato,4100004,Ex-Convento Agustino de Fray Juan de Sahagún,213,12,309,5,352,5,352,4,343,3,305,4,195,7,366,11,289,0,450,3,333,0,321,7
2005,Guerrero,2300700,Museo Regional de Guerrero,4556,18,2693,3,5105,31,3827,14,3764,9,2468,6,5783,18,4798,18,6673,7,5203,15,5403,23,6581,30
2005,Guerrero,2401700,Museo Guillermo Spratling,589,202,417,140,366,27,1168,113,974,130,507,151,931,241,791,175,877,99,614,135,442,188,279,91
2005,Guerrero,2401800,"Museo Histórico de Acapulco, Fuerte de San Diego",4867,3883,4236,2390,4124,2488,3622,1926,5280,1119,4735,552,11087,643,5453,1127,3623,869,4614,2858,5744,4000,4512,2920
2005,Hidalgo,2401900,Museo de Actopan,1381,0,1838,0,2420,0,2481,0,1419,0,1288,0,2179,0,1068,3,1423,0,783,0,1406,0,1494,0
2005,Hidalgo,2402000,Museo de la Fotografía,1756,56,2275,49,3739,70,1781,27,1855,40,1522,30,2158,59,1617,54,1839,25,501,810,2316,85,1431,58
2005,Hidalgo,2402100,Museo Tepeapulco,1411,7,978,5,1175,6,965,3,696,9,1054,10,1128,5,990,5,1150,8,1045,8,970,3,1213,14
2005,Hidalgo,4200004,"Ex - convento de San Miguel Arcángel, Ixmiquilpan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Hidalgo,4100008,Ex - convento de San Andrés Epazoyucan,1070,12,1100,10,1710,24,1160,12,1020,10,1270,16,1310,18,880,10,1430,14,1040,10,1420,16,1590,24
2005,Jalisco,2300800,Museo Regional de Guadalajara,12869,689,14598,273,22208,775,20451,943,26520,1290,18064,1799,23725,1716,11210,4080,14177,2802,18213,2428,15244,2373,11889,3464
2005,Jalisco,2402200,Museo Arqueológico de Ciudad Guzmán,431,3,599,8,546,0,550,0,392,0,390,0,573,0,328,2,435,5,483,0,813,0,629,0
2005,Jalisco,2402400,Museo del Cuale,561,1822,594,2118,1550,1793,923,1129,515,708,237,339,833,522,997,540,331,386,550,1025,1276,1125,1399,2042
2005,Jalisco,2402300,"Museo ""Casa Agustín Rivera""",475,1,957,0,369,0,609,0,314,2,293,0,408,0,317,24,394,42,409,200,277,100,290,18
2005,Michoacán,2300900,"Museo Regional Michoacano ""Dr. Nicolás León Calderón""",1839,151,859,147,2694,120,2227,77,1906,61,1222,106,1943,156,1780,198,1674,91,1533,70,2170,131,1718,129
2005,Michoacán,2402500,Museo de Artes y Oficios de Pátzcuaro,2490,205,2231,732,3980,277,4481,235,3469,286,3988,128,6795,502,7629,328,4985,285,5555,458,8338,862,3249,398
2005,Michoacán,2600400,Museo Casa de Morelos,1038,128,1057,115,3544,107,2268,104,2707,49,1632,83,2653,156,2431,195,6040,69,6329,82,1607,123,1804,79
2005,Michoacán,2402600,Museo de la Estampa Ex Convento de Santa María Magdalena,750,20,847,30,946,48,821,7,718,14,860,25,1062,11,1041,33,1147,86,681,12,812,33,608,35
2005,Michoacán,4100015,Templo de Tupátaro,719,154,624,123,1580,197,941,186,937,22,683,147,1820,526,1248,48,1187,146,1200,136,1619,312,1076,189
2005,Morelos,2301000,Museo Regional Cuauhnáhuac,21853,8121,23360,8626,31250,10411,34573,18542,36122,10845,41022,8724,43451,16854,44712,17373,26690,2320,16234,2422,12944,1260,19959,980
2005,Morelos,2402800,"Museo Histórico del Oriente de Morelos ""Casa de Morelos""",1286,3,986,17,1452,12,1112,2,1026,2,1040,7,1201,7,1095,4,1339,6,1095,3,1041,4,1147,10
2005,Morelos,2402700,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,1369,206,1352,122,1277,65,2346,223,2145,71,1983,148,1876,288,1253,144,1902,30,2885,78,2097,59,1378,88
2005,Morelos,2700300,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,7272,998,8420,1114,17395,1160,8445,545,6952,486,9206,895,12387,1482,12861,1277,8560,532,7240,561,8554,976,9429,821
2005,Nayarit,2301100,Museo Regional de Nayarit,2337,82,2460,25,4123,12,2761,27,3435,44,2494,21,4832,56,2927,28,1838,7,2837,0,2715,32,3325,28
2005,Nayarit,2402900,Museo Local de Antropología e Historia de Compostela,487,67,498,46,528,177,510,105,514,98,510,86,949,72,655,117,339,43,1067,115,521,197,625,166
2005,Nuevo León,2301200,"Museo Regional de Nuevo León ""Ex Obispado""",2708,352,4563,310,12916,322,7869,147,6609,132,4854,91,4598,204,5938,315,5785,216,6794,34,5891,264,3690,190
2005,Oaxaca,2301300,Museo de las Culturas de Oaxaca,11970,5632,8639,6862,17630,7130,13318,4217,12575,3120,10541,3153,25007,6662,11647,5690,9578,2639,7987,4592,9815,6468,15078,4764
2005,Oaxaca,2600500,Museo Casa de Juárez,507,113,969,215,1821,397,762,92,622,27,735,80,5002,612,1491,327,919,43,320,77,495,36,493,42
2005,Oaxaca,2403000,Sala Homenaje a Juárez,800,113,621,48,7269,182,2233,84,1121,43,864,42,2553,285,1349,192,762,81,576,62,1018,65,1554,213
2005,Oaxaca,4100005,Ex-Convento de Coixtlahuaca,640,0,98,0,464,14,197,10,237,0,640,0,330,20,294,18,105,6,137,15,175,10,448,15
2005,Oaxaca,4100006,Ex-Convento de Cuilapan,819,120,1135,253,2039,320,993,120,905,98,709,108,4904,519,3068,386,2949,203,2804,253,3270,440,3565,462
2005,Oaxaca,4100011,Ex-Convento de Santo Domingo Yanhuitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Oaxaca,4100012,Ex-Convento de Teposcolula,1111,5,315,12,485,18,326,0,353,0,366,0,623,15,365,24,230,0,460,4,0,0,709,10
2005,Puebla,2301400,Museo Regional de Puebla,4426,12,4413,30,6306,50,4458,31,2222,16,944,0,3832,67,1238,41,1827,26,2721,13,2487,19,3064,30
2005,Puebla,2403300,Museo de la No Intervención Fuerte de Loreto,3725,177,6150,124,12071,265,6641,21,7691,146,5290,309,7021,358,4265,293,3847,95,3007,126,6494,171,8165,226
2005,Puebla,2403100,Museo de Arte Religioso de Santa Mónica,1625,566,1676,324,3461,955,489,0,6853,204,2580,300,3350,300,2916,250,1585,250,2156,756,2912,800,2462,400
2005,Puebla,2403200,Museo de la Evangelización,1947,65,1879,47,1548,38,2247,36,2023,11,1838,37,1756,31,1741,39,1604,27,2438,31,3075,15,2517,21
2005,Puebla,2403400,Museo del Valle de Tehuacán,907,9,1062,5,1174,9,730,6,659,4,599,5,864,5,300,0,819,4,491,3,924,4,502,4
